date,state,district,village_ward_id,village_ward_name,latitude,longitude,elevation_m,slope_deg,aspect_deg,rainfall_mm_daily,rainfall_mm_1hr_max,rainfall_mm_3day_cum,rainfall_mm_7day_cum,soil_moisture_pct,river_distance_km,river_water_level_m,river_level_change_24hr_m,landslide_history_count,flood_history_count,land_use_type,flash_flood_occurred,lead_time_hours
2023-08-14,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,6.3,2.1,29.4,159.1,55.6,3.59,3.8,-0.15,2,1,built-up,0,
2023-08-15,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,19.2,6.7,39.4,141.1,57.2,3.59,3.82,0.02,2,1,agriculture,0,
2023-08-16,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,2.0,0.9,27.5,128.4,53.4,3.59,3.6,-0.22,2,1,agriculture,0,
2023-08-17,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,10.2,3.4,31.4,104.5,51.5,3.59,3.55,-0.05,2,1,built-up,0,
2023-08-18,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,47.3,12.4,59.5,108.1,60.0,3.59,3.92,0.37,2,1,forest,0,
2023-08-19,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,22.6,5.8,80.1,121.5,60.0,3.59,3.99,0.07,2,1,barren,0,
2023-08-20,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,5.2,1.5,75.1,112.8,56.5,3.59,3.86,-0.13,2,1,built-up,0,
2023-08-21,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,15.3,4.8,43.1,121.8,56.0,3.59,3.88,0.02,2,1,agriculture,0,
2023-08-22,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,21.5,10.8,42.0,124.1,59.6,3.59,3.89,0.01,2,1,forest,0,
2023-08-23,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,21.6,7.2,58.4,143.7,60.0,3.59,3.88,-0.01,2,1,barren,0,
2023-08-24,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,16.8,8.8,59.9,150.3,60.0,3.59,3.79,-0.09,2,1,built-up,0,
2023-08-25,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,26.2,6.9,64.6,129.2,60.0,3.59,3.98,0.19,2,1,agriculture,0,
2023-08-26,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,21.8,9.5,64.8,128.4,60.0,3.59,4.09,0.11,2,1,agriculture,0,
2023-08-27,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,12.3,4.6,60.3,135.5,58.4,3.59,3.96,-0.13,2,1,built-up,0,
2023-08-28,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,14.8,6.6,48.9,135.0,57.0,3.59,3.92,-0.04,2,1,built-up,0,
2023-08-29,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,10.6,5.4,37.7,124.1,55.6,3.59,3.85,-0.07,2,1,barren,0,
2023-08-30,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,9.4,2.4,34.8,111.9,55.6,3.59,3.76,-0.09,2,1,barren,0,
2023-08-31,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,11.7,4.3,31.7,106.8,53.6,3.59,3.67,-0.09,2,1,agriculture,0,
2023-09-01,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,24.3,7.3,45.4,104.9,58.8,3.59,3.68,0.01,2,1,agriculture,0,
2023-09-02,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,5.5,2.1,41.5,88.6,56.0,3.59,3.62,-0.06,2,1,built-up,0,
2023-09-03,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,10.4,4.1,40.2,86.7,53.1,3.59,3.52,-0.1,2,1,forest,0,
2023-09-04,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,4.7,2.1,20.6,76.6,49.5,3.59,3.46,-0.06,2,1,agriculture,0,
2023-09-05,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,6.8,2.1,21.9,72.8,47.7,3.59,3.47,0.01,2,1,built-up,0,
2023-09-06,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,4.3,1.3,15.8,67.7,44.6,3.59,3.43,-0.04,2,1,built-up,0,
2023-09-07,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,6.5,3.5,17.6,62.5,41.7,3.59,3.42,-0.01,2,1,forest,0,
2023-09-08,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,3.0,1.0,13.8,41.2,39.6,3.59,3.25,-0.17,2,1,agriculture,0,
2023-09-09,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,75.9,40.3,85.4,111.6,60.0,3.59,4.02,0.77,2,1,built-up,0,
2023-09-10,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,8.7,2.3,87.6,109.9,57.6,3.59,3.95,-0.07,2,1,agriculture,0,
2023-09-11,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,6.2,2.8,90.8,111.4,53.0,3.59,3.9,-0.05,2,1,barren,0,
2023-09-12,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,5.5,2.8,20.4,110.1,50.5,3.59,3.74,-0.16,2,1,built-up,0,
2023-09-13,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,9.7,4.7,21.4,115.5,48.6,3.59,3.54,-0.2,2,1,forest,0,
2023-09-14,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,4.4,1.4,19.6,113.4,45.4,3.59,3.44,-0.1,2,1,agriculture,0,
2023-09-15,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,9.8,3.3,23.9,120.2,45.6,3.59,3.34,-0.1,2,1,forest,0,
2023-09-16,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,4.6,1.7,18.8,48.9,42.3,3.59,3.22,-0.12,2,1,forest,0,
2023-09-17,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,13.0,4.5,27.4,53.2,42.1,3.59,3.26,0.04,2,1,agriculture,0,
2023-09-18,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,10.7,3.5,28.3,57.7,42.0,3.59,3.18,-0.08,2,1,forest,0,
2023-09-19,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,4.5,1.9,28.2,56.7,39.7,3.59,2.96,-0.22,2,1,agriculture,0,
2023-09-20,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,2.4,0.7,17.6,49.4,35.6,3.59,2.87,-0.09,2,1,forest,0,
2023-09-21,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,0.7,0.3,7.6,45.7,32.1,3.59,2.67,-0.2,2,1,built-up,0,
2023-09-22,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,3.2,1.5,6.3,39.1,30.4,3.59,2.52,-0.15,2,1,built-up,0,
2023-09-23,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,8.8,3.3,12.7,43.3,32.1,3.59,2.44,-0.08,2,1,forest,0,
2023-09-24,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,11.7,6.4,23.7,42.0,33.8,3.59,2.51,0.07,2,1,forest,0,
2023-09-25,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,5.4,2.6,25.9,36.7,31.3,3.59,2.52,0.01,2,1,agriculture,0,
2023-09-26,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,2.6,1.1,19.7,34.8,30.5,3.59,2.51,-0.01,2,1,agriculture,0,
2023-09-27,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,7.4,1.9,15.4,39.8,30.1,3.59,2.52,0.01,2,1,agriculture,0,
2023-09-28,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,5.7,2.3,15.7,44.8,30.5,3.59,2.49,-0.03,2,1,agriculture,0,
2023-09-29,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,9.3,4.7,22.4,50.9,30.5,3.59,2.52,0.03,2,1,built-up,0,
2023-09-30,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,4.3,1.7,19.3,46.4,28.7,3.59,2.36,-0.16,2,1,forest,0,
2023-10-01,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,5.8,2.0,19.4,40.5,28.5,3.59,2.34,-0.02,2,1,built-up,0,
2023-10-02,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,2.4,0.9,12.5,37.5,26.6,3.59,2.24,-0.1,2,1,built-up,0,
2023-10-03,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,14.2,5.4,22.4,49.1,29.5,3.59,2.38,0.14,2,1,barren,0,
2023-10-04,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,2.5,0.8,19.1,44.2,28.0,3.59,2.28,-0.1,2,1,built-up,0,
2023-10-05,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,25.0,12.6,41.7,63.5,34.7,3.59,2.4,0.12,2,1,forest,0,
2023-10-06,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,7.9,2.1,35.4,62.1,34.8,3.59,2.35,-0.05,2,1,forest,0,
2023-10-07,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,5.4,2.1,38.3,63.2,31.9,3.59,2.33,-0.02,2,1,forest,0,
2023-10-08,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,15.6,5.8,28.9,73.0,35.5,3.59,2.48,0.15,2,1,forest,0,
2023-10-09,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,4.4,1.8,25.4,75.0,33.1,3.59,2.43,-0.05,2,1,built-up,0,
2023-10-10,Himachal Pradesh,Mandi,V008,Karsog,31.3833,77.2,1417,24.9,249.8,2.7,1.5,22.7,63.5,31.8,3.59,2.26,-0.17,2,1,forest,0,
2023-06-01,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,7.0,3.8,7.0,7.0,23.7,2.78,2.56,,5,4,forest,0,
2023-06-02,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,0.7,0.3,7.7,7.7,21.0,2.78,2.46,-0.1,5,4,agriculture,0,
2023-06-03,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,3.3,1.1,11.0,11.0,19.4,2.78,2.34,-0.12,5,4,forest,0,
2023-06-04,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,4.8,2.5,8.8,15.8,19.0,2.78,2.28,-0.06,5,4,agriculture,0,
2023-06-05,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,1.4,0.5,9.5,17.2,17.1,2.78,2.21,-0.07,5,4,agriculture,0,
2023-06-06,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,2.9,1.4,9.1,20.1,15.8,2.78,2.15,-0.06,5,4,agriculture,0,
2023-06-07,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,10.6,3.9,14.9,30.7,18.4,2.78,2.16,0.01,5,4,barren,0,
2023-06-08,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,8.3,4.1,21.8,32.0,20.7,2.78,2.02,-0.14,5,4,forest,0,
2023-06-09,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,4.6,2.1,23.5,35.9,18.8,2.78,1.98,-0.04,5,4,agriculture,0,
2023-06-10,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,78.7,41.6,91.6,111.3,48.5,2.78,2.85,0.87,5,4,built-up,0,
2023-06-11,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,6.8,3.4,90.1,113.3,45.5,2.78,2.78,-0.07,5,4,barren,0,
2023-06-12,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,2.4,1.3,87.9,114.3,40.7,2.78,2.68,-0.1,5,4,forest,0,
2023-06-13,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,1.1,0.3,10.3,112.5,36.3,2.78,2.6,-0.08,5,4,forest,0,
2023-06-14,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,7.6,3.5,11.1,109.5,34.7,2.78,2.62,0.02,5,4,forest,0,
2023-06-15,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,14.9,4.4,23.6,116.1,37.0,2.78,2.73,0.11,5,4,forest,0,
2023-06-16,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,0.4,0.2,22.9,111.9,34.2,2.78,2.61,-0.12,5,4,forest,0,
2023-06-17,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,17.2,5.0,32.5,50.4,37.9,2.78,2.68,0.07,5,4,built-up,0,
2023-06-18,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,13.3,6.5,30.9,56.9,38.4,2.78,2.79,0.11,5,4,agriculture,0,
2023-06-19,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,4.4,2.3,34.9,58.9,37.5,2.78,2.71,-0.08,5,4,agriculture,0,
2023-06-20,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,3.7,1.0,21.4,61.5,36.6,2.78,2.65,-0.06,5,4,built-up,0,
2023-06-21,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,11.8,6.2,19.9,65.7,38.0,2.78,2.65,0.0,5,4,forest,0,
2023-06-22,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,12.6,4.2,28.1,63.4,39.9,2.78,2.65,0.0,5,4,forest,0,
2023-06-23,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,2.9,0.9,27.3,65.9,37.6,2.78,2.57,-0.08,5,4,forest,0,
2023-06-24,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,8.3,4.2,23.8,57.0,37.2,2.78,2.62,0.05,5,4,agriculture,0,
2023-06-25,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,11.9,4.8,23.1,55.6,38.0,2.78,2.65,0.03,5,4,agriculture,0,
2023-06-26,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,0.6,0.3,20.8,51.8,34.3,2.78,2.46,-0.19,5,4,agriculture,0,
2023-06-27,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,2.5,0.9,15.0,50.6,32.7,2.78,2.36,-0.1,5,4,barren,0,
2023-06-28,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,4.9,1.3,8.0,43.7,31.4,2.78,2.23,-0.13,5,4,built-up,0,
2023-06-29,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,7.0,2.3,14.4,38.1,30.8,2.78,2.26,0.03,5,4,forest,0,
2023-06-30,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,15.0,5.0,26.9,50.2,34.2,2.78,2.35,0.09,5,4,agriculture,0,
2023-07-01,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,36.4,12.1,58.4,78.3,46.9,2.78,2.68,0.33,5,4,agriculture,0,
2023-07-02,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,2.3,1.1,53.7,68.7,42.6,2.78,2.55,-0.13,5,4,agriculture,0,
2023-07-03,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,18.4,7.6,57.1,86.5,44.2,2.78,2.62,0.07,5,4,built-up,0,
2023-07-04,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,9.6,2.5,30.3,93.6,46.6,2.78,2.6,-0.02,5,4,agriculture,0,
2023-07-05,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,6.2,3.3,34.2,94.9,45.0,2.78,2.54,-0.06,5,4,forest,0,
2023-07-06,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,4.8,1.4,20.6,92.7,42.7,2.78,2.56,0.02,5,4,forest,0,
2023-07-07,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,17.7,6.1,28.7,95.4,44.3,2.78,2.64,0.08,5,4,forest,0,
2023-07-08,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,12.1,4.0,34.6,71.1,44.8,2.78,2.64,0.0,5,4,agriculture,0,
2023-07-09,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,14.3,7.6,44.1,83.1,46.5,2.78,2.66,0.02,5,4,forest,0,
2023-07-10,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,25.8,12.2,52.2,90.5,51.4,2.78,2.83,0.17,5,4,built-up,0,
2023-07-11,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,7.9,4.1,48.0,88.8,50.3,2.78,2.79,-0.04,5,4,agriculture,0,
2023-07-12,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,30.1,10.4,63.8,112.7,56.6,2.78,3.05,0.26,5,4,forest,0,
2023-07-13,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,18.0,6.4,56.0,125.9,58.8,2.78,3.07,0.02,5,4,built-up,0,
2023-07-14,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,8.4,3.1,56.5,116.6,56.2,2.78,3.03,-0.04,5,4,forest,0,
2023-07-15,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,15.3,5.8,41.7,119.8,55.9,2.78,3.06,0.03,5,4,agriculture,0,
2023-07-16,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,7.5,2.2,31.2,113.0,53.5,2.78,2.96,-0.1,5,4,forest,0,
2023-07-17,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,7.3,2.3,30.1,94.5,50.6,2.78,2.84,-0.12,5,4,agriculture,0,
2023-07-18,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,7.8,3.2,22.6,94.4,49.2,2.78,2.82,-0.02,5,4,forest,0,
2023-07-19,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,4.6,1.9,19.7,68.9,45.7,2.78,2.77,-0.05,5,4,forest,0,
2023-07-20,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,12.2,5.9,24.6,63.1,45.1,2.78,2.75,-0.02,5,4,built-up,0,
2023-07-21,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,27.7,11.0,44.5,82.4,50.4,2.78,2.93,0.18,5,4,agriculture,0,
2023-07-22,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,15.9,4.6,55.8,83.0,51.2,2.78,3.06,0.13,5,4,agriculture,0,
2023-07-23,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,13.6,6.5,57.2,89.1,50.4,2.78,3.06,0.0,5,4,barren,0,
2023-07-24,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,2.4,0.9,31.9,84.2,46.0,2.78,2.92,-0.14,5,4,agriculture,0,
2023-07-25,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,9.4,4.0,25.4,85.8,46.1,2.78,2.94,0.02,5,4,forest,0,
2023-07-26,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,1.9,0.5,13.7,83.1,43.3,2.78,2.75,-0.19,5,4,forest,0,
2023-07-27,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,3.2,1.5,14.5,74.1,39.6,2.78,2.68,-0.07,5,4,forest,0,
2023-07-28,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,13.5,7.1,18.6,59.9,41.1,2.78,2.68,0.0,5,4,built-up,0,
2023-07-29,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,19.2,10.2,35.9,63.2,44.3,2.78,2.74,0.06,5,4,forest,0,
2023-07-30,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,45.2,11.7,77.9,94.8,57.8,2.78,3.24,0.5,5,4,forest,0,
2023-07-31,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,44.4,22.6,108.8,136.8,60.0,2.78,3.58,0.34,5,4,agriculture,0,
2023-08-01,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,39.9,21.0,129.5,167.3,60.0,2.78,3.83,0.25,5,4,forest,0,
2023-08-02,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,10.7,4.5,95.0,176.1,57.6,2.78,3.75,-0.08,5,4,forest,0,
2023-08-03,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,12.7,5.9,63.3,185.6,55.9,2.78,3.77,0.02,5,4,forest,0,
2023-08-04,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,23.0,5.8,46.4,195.1,58.9,2.78,3.83,0.06,5,4,agriculture,0,
2023-08-05,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,6.4,2.3,42.1,182.3,55.6,2.78,3.72,-0.11,5,4,built-up,0,
2023-08-06,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,37.8,15.7,67.2,174.9,60.0,2.78,4.01,0.29,5,4,forest,0,
2023-08-07,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,17.0,6.9,61.2,147.5,60.0,2.78,4.08,0.07,5,4,agriculture,0,
2023-08-08,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,8.4,2.5,63.2,116.0,57.4,2.78,4.06,-0.02,5,4,forest,0,
2023-08-09,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,38.3,14.1,63.7,143.6,60.0,2.78,4.29,0.23,5,4,agriculture,0,
2023-08-10,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,37.7,13.8,84.4,168.6,60.0,2.78,4.51,0.22,5,4,forest,0,
2023-08-11,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,1.7,0.6,77.7,147.3,55.0,2.78,4.32,-0.19,5,4,barren,0,
2023-08-12,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,18.7,4.7,58.1,159.6,55.5,2.78,4.24,-0.08,5,4,forest,0,
2023-08-13,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,23.0,9.9,43.4,144.8,58.7,2.78,4.33,0.09,5,4,agriculture,0,
2023-08-14,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,10.7,4.6,52.4,138.5,57.1,2.78,4.27,-0.06,5,4,forest,0,
2023-08-15,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,37.8,12.6,71.5,167.9,60.0,2.78,4.47,0.2,5,4,agriculture,0,
2023-08-16,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,30.1,14.3,78.6,159.7,60.0,2.78,4.67,0.2,5,4,agriculture,0,
2023-08-17,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,33.6,12.2,101.5,155.6,60.0,2.78,4.87,0.2,5,4,forest,0,
2023-08-18,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,10.4,3.1,74.1,164.3,56.1,2.78,4.84,-0.03,5,4,agriculture,0,
2023-08-19,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,15.5,5.3,59.5,161.1,56.6,2.78,4.92,0.08,5,4,agriculture,0,
2023-08-20,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,6.2,2.0,32.1,144.3,52.0,2.78,4.68,-0.24,5,4,built-up,0,
2023-08-21,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,24.6,10.0,46.3,158.2,57.7,2.78,4.64,-0.04,5,4,forest,0,
2023-08-22,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,32.0,12.4,62.8,152.4,60.0,2.78,4.77,0.13,5,4,built-up,0,
2023-08-23,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,16.9,5.0,73.5,139.2,60.0,2.78,4.65,-0.12,5,4,forest,0,
2023-08-24,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,32.6,16.1,81.5,138.2,60.0,2.78,4.78,0.13,5,4,forest,0,
2023-08-25,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,13.9,7.1,63.4,141.7,58.9,2.78,4.67,-0.11,5,4,forest,0,
2023-08-26,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,8.6,2.8,55.1,134.8,57.8,2.78,4.52,-0.15,5,4,forest,0,
2023-08-27,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,13.4,5.0,35.9,142.0,55.0,2.78,4.47,-0.05,5,4,built-up,0,
2023-08-28,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,21.8,7.6,43.8,139.2,59.0,2.78,4.4,-0.07,5,4,built-up,0,
2023-08-29,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,9.9,3.7,45.1,117.1,55.9,2.78,4.4,0.0,5,4,forest,0,
2023-08-30,Sikkim,North Sikkim,V009,Lachen,27.7167,88.55,2750,30.2,32.3,44.1,14.9,75.8,144.3,60.0,2.78,4.77,0.37,5,4,built-up,0,
